,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Date
5681535,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-04-26,-58.0,-41.0,-52.0,-61.0,-30.0,17.0,2020-04-26
5681536,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-04-27,-52.0,-34.0,-42.0,-57.0,-40.0,19.0,2020-04-27
5681537,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-04-28,-51.0,-36.0,-46.0,-54.0,-39.0,17.0,2020-04-28
5681538,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-04-29,-52.0,-37.0,-49.0,-54.0,-37.0,17.0,2020-04-29
5681539,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-04-30,-54.0,-39.0,-48.0,-55.0,-38.0,18.0,2020-04-30
5681540,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-01,-59.0,-39.0,-52.0,-60.0,-48.0,18.0,2020-05-01
5681541,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-02,-54.0,-38.0,-46.0,-56.0,-37.0,16.0,2020-05-02
5681542,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-03,-53.0,-38.0,-44.0,-56.0,-26.0,14.0,2020-05-03
5681543,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-04,-45.0,-29.0,-31.0,-49.0,-36.0,16.0,2020-05-04
5681544,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-05,-47.0,-33.0,-38.0,-49.0,-35.0,16.0,2020-05-05
5681545,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-06,-45.0,-30.0,-40.0,-47.0,-34.0,16.0,2020-05-06
5681546,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-07,-48.0,-33.0,-45.0,-49.0,-34.0,17.0,2020-05-07
5681547,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-08,-52.0,-33.0,-47.0,-52.0,-33.0,16.0,2020-05-08
5681548,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-09,-48.0,-31.0,-45.0,-51.0,-29.0,17.0,2020-05-09
5681549,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-10,-47.0,-32.0,-46.0,-51.0,-18.0,14.0,2020-05-10
5681550,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-11,-32.0,-13.0,-31.0,-42.0,-25.0,14.0,2020-05-11
5681551,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-12,-32.0,-13.0,-27.0,-41.0,-25.0,13.0,2020-05-12
5681552,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-13,-33.0,-15.0,-30.0,-42.0,-23.0,13.0,2020-05-13
5681553,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-14,-32.0,-13.0,-30.0,-45.0,-26.0,13.0,2020-05-14
5681554,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-15,-50.0,-25.0,-44.0,-49.0,-29.0,15.0,2020-05-15
5681555,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-16,-50.0,-31.0,-46.0,-54.0,-30.0,17.0,2020-05-16
5681556,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-17,-51.0,-33.0,-47.0,-54.0,-19.0,14.0,2020-05-17
5681557,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-18,-20.0,7.0,-10.0,-35.0,-23.0,12.0,2020-05-18
5681558,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-19,-24.0,-1.0,-21.0,-36.0,-23.0,11.0,2020-05-19
5681559,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-20,-26.0,-5.0,-23.0,-38.0,-22.0,12.0,2020-05-20
5681560,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-21,-27.0,-5.0,-25.0,-36.0,-24.0,13.0,2020-05-21
5681561,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-22,-24.0,11.0,-17.0,-36.0,-28.0,13.0,2020-05-22
5681562,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-23,-14.0,14.0,-11.0,-28.0,-32.0,14.0,2020-05-23
5681563,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-24,-28.0,-20.0,-19.0,-39.0,-47.0,11.0,2020-05-24
5681564,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-25,-23.0,-19.0,-18.0,-36.0,-66.0,15.0,2020-05-25
5681565,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-26,-26.0,-21.0,-22.0,-34.0,-61.0,13.0,2020-05-26
5681566,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-27,-26.0,-13.0,-24.0,-32.0,-47.0,13.0,2020-05-27
5681567,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-28,-24.0,-9.0,-22.0,-29.0,-31.0,11.0,2020-05-28
5681568,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-29,-32.0,-10.0,-25.0,-31.0,-24.0,11.0,2020-05-29
5681569,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-30,-28.0,-9.0,-21.0,-30.0,-16.0,11.0,2020-05-30
5681570,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-05-31,-28.0,-9.0,-22.0,-31.0,1.0,8.0,2020-05-31
5681571,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-01,-16.0,5.0,-8.0,-23.0,-15.0,9.0,2020-06-01
5681572,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-02,-23.0,-5.0,-17.0,-29.0,-14.0,9.0,2020-06-02
5681573,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-03,-23.0,-5.0,-21.0,-25.0,-13.0,9.0,2020-06-03
5681574,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-04,-29.0,-8.0,-27.0,-31.0,-15.0,10.0,2020-06-04
5681575,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-05,-32.0,-4.0,-25.0,-30.0,-11.0,10.0,2020-06-05
5681576,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-06,-41.0,-22.0,-42.0,-38.0,-26.0,14.0,2020-06-06
5681577,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-07,-41.0,-26.0,-40.0,-42.0,-15.0,11.0,2020-06-07
5681578,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-08,-15.0,11.0,-9.0,-19.0,-13.0,8.0,2020-06-08
5681579,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-09,-23.0,-3.0,-22.0,-27.0,-14.0,8.0,2020-06-09
5681580,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-10,-21.0,-2.0,-25.0,-26.0,-13.0,8.0,2020-06-10
5681581,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-11,-22.0,-1.0,-21.0,-29.0,-13.0,9.0,2020-06-11
5681582,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-12,-24.0,1.0,-21.0,-29.0,-6.0,8.0,2020-06-12
5681583,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-13,-36.0,-22.0,-36.0,-39.0,-23.0,12.0,2020-06-13
5681584,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-14,-37.0,-27.0,-38.0,-40.0,-13.0,10.0,2020-06-14
5681585,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-15,-12.0,11.0,-2.0,-22.0,-12.0,7.0,2020-06-15
5681586,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-16,-19.0,0.0,-17.0,-24.0,-11.0,7.0,2020-06-16
5681587,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-17,-23.0,-4.0,-20.0,-25.0,-11.0,8.0,2020-06-17
5681588,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-18,-26.0,-11.0,-21.0,-32.0,-14.0,9.0,2020-06-18
5681589,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-19,-27.0,-3.0,-16.0,-28.0,-7.0,9.0,2020-06-19
5681590,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-20,-38.0,-25.0,-36.0,-36.0,-23.0,13.0,2020-06-20
5681591,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-21,-41.0,-33.0,-40.0,-47.0,-16.0,12.0,2020-06-21
5681592,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-22,-12.0,12.0,-2.0,-19.0,-13.0,8.0,2020-06-22
5681593,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-23,-21.0,-1.0,-14.0,-27.0,-14.0,7.0,2020-06-23
5681594,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-24,-20.0,-1.0,-17.0,-23.0,-11.0,6.0,2020-06-24
5681595,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-25,-21.0,-4.0,-17.0,-25.0,-12.0,8.0,2020-06-25
5681596,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-26,-22.0,1.0,-15.0,-25.0,-5.0,8.0,2020-06-26
5681597,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-27,-36.0,-25.0,-34.0,-38.0,-22.0,12.0,2020-06-27
5681598,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-28,-36.0,-27.0,-37.0,-42.0,-13.0,10.0,2020-06-28
5681599,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-29,-9.0,15.0,2.0,-17.0,-12.0,7.0,2020-06-29
5681600,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-06-30,-14.0,3.0,-14.0,-23.0,-12.0,7.0,2020-06-30
5681601,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-01,-19.0,-3.0,-18.0,-26.0,-12.0,8.0,2020-07-01
5681602,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-02,-20.0,-3.0,-18.0,-26.0,-13.0,8.0,2020-07-02
5681603,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-03,-21.0,4.0,-10.0,-25.0,-6.0,8.0,2020-07-03
5681604,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-04,-37.0,-27.0,-36.0,-37.0,-23.0,11.0,2020-07-04
5681605,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-05,-31.0,-21.0,-29.0,-35.0,-13.0,8.0,2020-07-05
5681606,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-06,-2.0,20.0,7.0,-17.0,-12.0,6.0,2020-07-06
5681607,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-07,-10.0,7.0,-7.0,-19.0,-11.0,6.0,2020-07-07
5681608,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-08,-12.0,4.0,-14.0,-20.0,-9.0,7.0,2020-07-08
5681609,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-09,-15.0,-1.0,-14.0,-24.0,-13.0,8.0,2020-07-09
5681610,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-10,-17.0,8.0,-3.0,-20.0,-6.0,7.0,2020-07-10
5681611,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-11,-31.0,-21.0,-31.0,-32.0,-21.0,11.0,2020-07-11
5681612,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-12,-29.0,-20.0,-29.0,-33.0,-12.0,8.0,2020-07-12
5681613,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-13,-3.0,21.0,7.0,-12.0,-11.0,6.0,2020-07-13
5681614,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-14,-11.0,4.0,-9.0,-20.0,-11.0,6.0,2020-07-14
5681615,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-15,-11.0,4.0,-11.0,-13.0,-9.0,6.0,2020-07-15
5681616,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-16,-13.0,2.0,-13.0,-15.0,-11.0,7.0,2020-07-16
5681617,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-17,-12.0,12.0,-1.0,-11.0,-4.0,7.0,2020-07-17
5681618,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-18,-30.0,-18.0,-31.0,-24.0,-20.0,11.0,2020-07-18
5681619,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-19,-32.0,-22.0,-31.0,-30.0,-14.0,9.0,2020-07-19
5681620,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-20,-3.0,15.0,5.0,-9.0,-9.0,6.0,2020-07-20
5681621,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-21,-4.0,12.0,-1.0,-9.0,-9.0,6.0,2020-07-21
5681622,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-22,-5.0,12.0,-9.0,-8.0,-8.0,7.0,2020-07-22
5681623,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-23,-11.0,3.0,-12.0,-16.0,-10.0,8.0,2020-07-23
5681624,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-24,-9.0,17.0,1.0,-12.0,-2.0,7.0,2020-07-24
5681625,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-25,-27.0,-13.0,-24.0,-20.0,-18.0,11.0,2020-07-25
5681626,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-26,-29.0,-17.0,-26.0,-27.0,-10.0,9.0,2020-07-26
5681627,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-27,15.0,38.0,21.0,1.0,-11.0,6.0,2020-07-27
5681628,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-28,-18.0,2.0,-16.0,-11.0,-17.0,8.0,2020-07-28
5681629,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-29,-18.0,4.0,-14.0,-8.0,-18.0,9.0,2020-07-29
5681630,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-30,-16.0,8.0,-16.0,-10.0,-25.0,9.0,2020-07-30
5681631,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-07-31,-8.0,43.0,7.0,-5.0,-35.0,11.0,2020-07-31
5681632,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-01,-36.0,-31.0,-24.0,-42.0,-66.0,17.0,2020-08-01
5681633,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-02,-29.0,-28.0,-20.0,-30.0,-52.0,10.0,2020-08-02
5681634,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-03,-15.0,-17.0,-11.0,-19.0,-56.0,11.0,2020-08-03
5681635,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-04,-11.0,-3.0,-8.0,-11.0,-32.0,7.0,2020-08-04
5681636,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-05,-11.0,0.0,-8.0,-8.0,-21.0,6.0,2020-08-05
5681637,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-06,-14.0,0.0,-8.0,-15.0,-19.0,7.0,2020-08-06
5681638,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-07,-17.0,4.0,-3.0,-11.0,-12.0,6.0,2020-08-07
5681639,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-08,-16.0,-1.0,-7.0,-13.0,-11.0,7.0,2020-08-08
5681640,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-09,-14.0,0.0,-6.0,-15.0,1.0,5.0,2020-08-09
5681641,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-10,4.0,18.0,11.0,-4.0,-11.0,4.0,2020-08-10
5681642,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-11,-1.0,10.0,1.0,-7.0,-11.0,4.0,2020-08-11
5681643,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-12,-4.0,8.0,-5.0,-7.0,-9.0,5.0,2020-08-12
5681644,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-13,-1.0,11.0,1.0,-3.0,-12.0,4.0,2020-08-13
5681645,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-14,1.0,12.0,8.0,-10.0,-42.0,9.0,2020-08-14
5681646,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-15,-6.0,4.0,-4.0,-8.0,-10.0,6.0,2020-08-15
5681647,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-16,-7.0,3.0,-5.0,-9.0,2.0,4.0,2020-08-16
5681648,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-17,5.0,19.0,11.0,3.0,-9.0,4.0,2020-08-17
5681649,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-18,-3.0,10.0,-2.0,-4.0,-8.0,4.0,2020-08-18
5681650,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-19,-5.0,5.0,-6.0,-5.0,-9.0,4.0,2020-08-19
5681651,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-20,-10.0,-3.0,-12.0,-13.0,-11.0,5.0,2020-08-20
5681652,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-21,-8.0,7.0,-4.0,-10.0,-12.0,6.0,2020-08-21
5681653,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-22,-8.0,3.0,-9.0,-10.0,-5.0,6.0,2020-08-22
5681654,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-23,-9.0,4.0,-10.0,-15.0,5.0,5.0,2020-08-23
5681655,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-24,3.0,16.0,1.0,-2.0,-8.0,4.0,2020-08-24
5681656,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-25,0.0,10.0,-4.0,-7.0,-8.0,4.0,2020-08-25
5681657,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-26,-9.0,0.0,-20.0,-11.0,-7.0,6.0,2020-08-26
5681658,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-27,-18.0,-12.0,-24.0,-18.0,-13.0,8.0,2020-08-27
5681659,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-28,-10.0,12.0,-8.0,-5.0,-13.0,5.0,2020-08-28
5681660,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-29,-41.0,-39.0,-46.0,-42.0,-45.0,13.0,2020-08-29
5681661,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-30,-51.0,-53.0,-52.0,-53.0,-57.0,13.0,2020-08-30
5681662,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-08-31,6.0,21.0,6.0,1.0,-10.0,2.0,2020-08-31
5681663,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-09-01,2.0,19.0,0.0,-3.0,-8.0,3.0,2020-09-01
5681664,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-09-02,-3.0,13.0,-8.0,-6.0,-8.0,4.0,2020-09-02
5681665,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-09-03,-4.0,7.0,-10.0,-12.0,-10.0,5.0,2020-09-03
5681666,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-09-04,-7.0,13.0,-8.0,-13.0,-15.0,6.0,2020-09-04
5681667,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-09-05,-5.0,9.0,-8.0,-6.0,-6.0,4.0,2020-09-05
5681668,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-09-06,-2.0,11.0,-8.0,-11.0,3.0,4.0,2020-09-06
5681669,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-09-07,10.0,26.0,14.0,4.0,-10.0,3.0,2020-09-07
5681670,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-09-08,7.0,22.0,-1.0,0.0,-9.0,3.0,2020-09-08
5681671,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-09-09,-2.0,17.0,-9.0,-2.0,-8.0,3.0,2020-09-09
5681672,PK,Pakistan,,,Gujranwala Metropolitan Area,,,ChIJR78V_zwqHzkRv3abUm_ll1k,2020-09-10,3.0,11.0,-4.0,-3.0,-10.0,4.0,2020-09-10
